shipment_id,ship_date,origin,destination,distance_km,vehicle_type,transport_mode,carrier,vendor_rating,weather,season,is_weekend,is_peak_season,weight_kg,cargo_type,is_fragile,delay_days,risk_score,month
SHP01085,2023-03-26,Mumbai,Kolkata,192,Bike,Road,Delhivery,4,Rain,Spring,1,0,173.5,Medical,1,4.11,49,2023-03
SHP01086,2024-05-12,Ahmedabad,Delhi,100,Van,Road,Ecom Express,3,Rain,Spring,1,0,327.1,Medical,1,4.47,58,2024-05
SHP01087,2024-04-06,Mumbai,Hyderabad,1695,Train,Rail,DTDC,1,Storm,Spring,1,0,251.3,Apparel,0,7.33,89,2024-04
SHP01088,2023-01-08,Mumbai,Bangalore,1544,Truck,Road,Ecom Express,2,Fog,Winter,1,1,168.9,Medical,1,6.76,83,2023-01
SHP01089,2023-02-10,Ahmedabad,Bangalore,2467,Bike,Road,DTDC,2,Fog,Winter,0,1,61.2,Apparel,0,7.65,81,2023-02
SHP01090,2023-10-28,Kolkata,Mumbai,1562,Bike,Road,FedEx,4,Storm,Monsoon,1,1,178.8,Electronics,1,6.71,75,2023-10
SHP01091,2023-02-07,Hyderabad,Pune,1879,Bike,Road,Ecom Express,3,Clear,Winter,0,1,265.9,Apparel,0,5.19,50,2023-02
SHP01092,2024-09-24,Hyderabad,Chennai,437,Van,Road,DTDC,2,Fog,Monsoon,0,1,122.4,Medical,1,5.33,72,2024-09
SHP01093,2023-05-31,Hyderabad,Delhi,2194,Ship,Sea,Blue Dart,4,Clear,Spring,0,0,304.9,Medical,1,4.84,50,2023-05
SHP01094,2023-07-08,Pune,Delhi,1614,Ship,Sea,FedEx,1,Storm,Summer,1,0,475.2,Furniture,0,7.33,89,2023-07
SHP01095,2024-06-10,Kolkata,Hyderabad,374,Train,Rail,Ecom Express,1,Rain,Summer,0,0,269.8,Perishable,1,4.38,69,2024-06
SHP01096,2024-11-18,Kolkata,Hyderabad,2398,Train,Rail,FedEx,2,Fog,Monsoon,0,1,23.3,Apparel,0,7.07,77,2024-11
SHP01097,2024-02-29,Delhi,Ahmedabad,792,Bike,Road,DTDC,3,Clear,Winter,0,1,328.8,Furniture,0,3.58,38,2024-02
SHP01098,2024-09-18,Chennai,Delhi,1353,Truck,Road,Blue Dart,2,Rain,Monsoon,0,1,144.3,Medical,1,6.61,80,2024-09
SHP01099,2023-01-13,Ahmedabad,Kolkata,1936,Ship,Sea,Ecom Express,4,Storm,Winter,0,1,171.8,Furniture,0,7.82,75,2023-01
SHP01100,2024-11-07,Pune,Delhi,1942,Train,Rail,DTDC,2,Rain,Monsoon,0,1,426.2,Electronics,1,7.27,85,2024-11
SHP01101,2023-11-19,Kolkata,Bangalore,2042,Ship,Sea,Delhivery,3,Clear,Monsoon,1,1,226.0,Apparel,0,6.66,61,2023-11
SHP01102,2024-05-17,Kolkata,Hyderabad,732,Ship,Sea,DTDC,3,Fog,Spring,0,0,494.8,Apparel,0,5.35,58,2024-05
SHP01103,2023-04-24,Chennai,Mumbai,2251,Van,Road,Blue Dart,4,Clear,Spring,0,0,285.6,Perishable,1,5.67,56,2023-04
SHP01104,2024-01-07,Kolkata,Bangalore,1692,Ship,Sea,Delhivery,4,Storm,Winter,1,1,315.3,Medical,1,7.6,82,2024-01
SHP01105,2024-04-20,Ahmedabad,Pune,1351,Ship,Sea,Delhivery,5,Fog,Spring,1,0,143.5,Apparel,0,6.03,51,2024-04
SHP01106,2024-08-17,Mumbai,Kolkata,1688,Bike,Road,DTDC,1,Storm,Summer,1,0,326.7,Apparel,0,8.2,96,2024-08
SHP01107,2023-11-29,Pune,Delhi,1730,Van,Road,Delhivery,1,Rain,Monsoon,0,1,305.1,Perishable,1,6.66,86,2023-11
SHP01108,2024-01-13,Bangalore,Kolkata,422,Bike,Road,Ecom Express,1,Fog,Winter,1,1,361.7,Perishable,1,5.32,78,2024-01
SHP01109,2023-07-31,Mumbai,Delhi,767,Train,Rail,Delhivery,2,Storm,Summer,0,0,289.0,Apparel,0,5.45,69,2023-07
SHP01110,2024-04-18,Bangalore,Mumbai,1040,Van,Road,Ecom Express,4,Clear,Spring,0,0,361.2,Electronics,1,3.97,43,2024-04
SHP01111,2024-07-04,Pune,Bangalore,78,Truck,Road,DTDC,4,Fog,Summer,0,0,60.9,Industrial,0,3.36,37,2024-07
SHP01112,2024-02-14,Delhi,Chennai,147,Train,Rail,FedEx,4,Clear,Winter,0,1,358.5,Industrial,0,1.82,19,2024-02
SHP01113,2023-06-23,Mumbai,Pune,1852,Train,Rail,Delhivery,1,Clear,Summer,0,0,183.5,Medical,1,4.96,69,2023-06
SHP01114,2024-05-18,Ahmedabad,Hyderabad,2026,Van,Road,FedEx,3,Clear,Spring,1,0,376.4,Furniture,0,5.64,54,2024-05
SHP01115,2023-02-06,Kolkata,Hyderabad,1452,Bike,Road,DTDC,4,Storm,Winter,0,1,380.8,Perishable,1,6.52,73,2023-02
SHP01116,2024-03-26,Kolkata,Chennai,1569,Ship,Sea,FedEx,3,Storm,Spring,0,0,336.8,Perishable,1,7.04,83,2024-03
SHP01117,2023-08-05,Chennai,Delhi,576,Van,Road,DTDC,5,Storm,Summer,1,0,291.8,Perishable,1,4.65,53,2023-08
SHP01118,2023-06-09,Hyderabad,Pune,2133,Ship,Sea,Ecom Express,4,Fog,Summer,0,0,293.8,Industrial,0,6.55,61,2023-06
SHP01119,2024-05-10,Ahmedabad,Mumbai,1337,Ship,Sea,DTDC,3,Fog,Spring,0,0,448.6,Electronics,1,6.25,73,2024-05
SHP01120,2023-07-21,Mumbai,Pune,970,Bike,Road,Delhivery,2,Rain,Summer,0,0,178.6,Apparel,0,4.3,55,2023-07
SHP01121,2024-10-03,Delhi,Kolkata,2382,Truck,Road,Delhivery,5,Rain,Monsoon,0,1,49.9,Furniture,0,6.07,50,2024-10
SHP01122,2023-07-07,Chennai,Bangalore,2240,Ship,Sea,DTDC,1,Clear,Summer,0,0,345.0,Medical,1,7.0,84,2023-07
SHP01123,2023-07-14,Kolkata,Delhi,1053,Van,Road,Blue Dart,4,Rain,Summer,0,0,366.8,Electronics,1,4.32,51,2023-07
SHP01124,2024-07-03,Ahmedabad,Delhi,1290,Truck,Road,Delhivery,2,Rain,Summer,0,0,440.9,Electronics,1,5.92,75,2024-07
SHP01125,2023-07-22,Mumbai,Kolkata,1356,Truck,Road,Blue Dart,2,Fog,Summer,1,0,50.4,Industrial,0,6.24,71,2023-07
SHP01126,2024-10-12,Chennai,Hyderabad,2381,Truck,Road,Blue Dart,5,Fog,Monsoon,1,1,307.4,Apparel,0,7.5,62,2024-10
SHP01127,2024-05-09,Hyderabad,Kolkata,52,Bike,Road,DTDC,4,Storm,Spring,0,0,257.3,Medical,1,3.99,54,2024-05
SHP01128,2023-01-07,Bangalore,Kolkata,1069,Bike,Road,DTDC,3,Storm,Winter,1,1,159.9,Industrial,0,7.29,77,2023-01
SHP01129,2024-03-29,Kolkata,Delhi,1977,Train,Rail,Blue Dart,2,Rain,Spring,0,0,171.5,Medical,1,6.18,77,2024-03
SHP01130,2024-06-27,Hyderabad,Ahmedabad,495,Van,Road,Ecom Express,2,Storm,Summer,0,0,236.2,Medical,1,5.49,78,2024-06
SHP01131,2024-02-10,Chennai,Ahmedabad,1279,Ship,Sea,FedEx,2,Rain,Winter,1,1,393.0,Perishable,1,6.31,78,2024-02
SHP01132,2023-11-07,Kolkata,Chennai,2165,Train,Rail,FedEx,5,Fog,Monsoon,0,1,185.7,Furniture,0,5.65,48,2023-11
SHP01133,2024-03-03,Pune,Ahmedabad,1416,Bike,Road,FedEx,3,Fog,Spring,1,0,3.3,Apparel,0,5.66,60,2024-03
SHP01134,2024-01-18,Kolkata,Bangalore,623,Train,Rail,Delhivery,3,Clear,Winter,0,1,12.3,Apparel,0,3.44,37,2024-01
SHP01135,2023-03-18,Kolkata,Delhi,1616,Bike,Road,Delhivery,5,Rain,Spring,1,0,121.9,Furniture,0,4.7,40,2023-03
SHP01136,2024-08-23,Kolkata,Hyderabad,2478,Train,Rail,DTDC,1,Fog,Summer,0,0,187.8,Electronics,1,7.01,91,2024-08
SHP01137,2023-05-18,Mumbai,Kolkata,279,Bike,Road,DTDC,3,Storm,Spring,0,0,440.5,Electronics,1,4.48,64,2023-05
SHP01138,2023-09-09,Mumbai,Kolkata,1744,Van,Road,Ecom Express,2,Storm,Monsoon,1,1,164.3,Industrial,0,8.47,92,2023-09
SHP01139,2023-11-18,Mumbai,Ahmedabad,1117,Ship,Sea,Blue Dart,5,Storm,Monsoon,1,1,478.6,Furniture,0,6.57,60,2023-11
SHP01140,2023-07-23,Hyderabad,Bangalore,929,Van,Road,Delhivery,3,Fog,Summer,1,0,339.0,Medical,1,5.13,64,2023-07
SHP01141,2024-02-10,Pune,Chennai,1110,Bike,Road,Delhivery,5,Clear,Winter,1,1,403.1,Electronics,1,3.85,36,2024-02
SHP01142,2024-08-11,Ahmedabad,Bangalore,2148,Bike,Road,Blue Dart,1,Fog,Summer,1,0,167.2,Electronics,1,6.94,90,2024-08
SHP01143,2024-04-24,Mumbai,Hyderabad,359,Ship,Sea,Ecom Express,1,Clear,Spring,0,0,305.2,Perishable,1,4.23,63,2024-04
SHP01144,2024-10-25,Mumbai,Bangalore,1815,Bike,Road,Delhivery,4,Fog,Monsoon,0,1,287.8,Apparel,0,5.05,50,2024-10
SHP01145,2024-02-04,Delhi,Hyderabad,2211,Train,Rail,Ecom Express,1,Fog,Winter,1,1,9.9,Perishable,1,7.95,98,2024-02
SHP01146,2023-06-01,Bangalore,Mumbai,962,Ship,Sea,Delhivery,3,Fog,Summer,0,0,103.5,Perishable,1,5.67,69,2023-06
SHP01147,2023-11-19,Mumbai,Chennai,463,Truck,Road,Delhivery,5,Clear,Monsoon,1,1,464.3,Medical,1,3.24,32,2023-11
SHP01148,2023-05-07,Bangalore,Kolkata,1787,Bike,Road,FedEx,2,Rain,Spring,1,0,417.2,Apparel,0,6.03,68,2023-05
SHP01149,2023-07-23,Ahmedabad,Chennai,154,Train,Rail,Blue Dart,2,Fog,Summer,1,0,103.2,Apparel,0,3.85,53,2023-07
SHP01150,2024-09-11,Mumbai,Kolkata,767,Ship,Sea,Delhivery,5,Clear,Monsoon,0,1,179.5,Furniture,0,3.39,25,2024-09
SHP01151,2024-06-04,Ahmedabad,Bangalore,1750,Van,Road,Ecom Express,2,Clear,Summer,0,0,56.4,Apparel,0,5.23,57,2024-06
SHP01152,2024-10-29,Mumbai,Kolkata,1770,Train,Rail,FedEx,1,Storm,Monsoon,0,1,150.7,Medical,1,7.76,100,2024-10
SHP01153,2023-09-12,Delhi,Bangalore,395,Train,Rail,FedEx,4,Clear,Monsoon,0,1,89.1,Electronics,1,2.67,34,2023-09
SHP01154,2023-06-11,Pune,Ahmedabad,1974,Truck,Road,FedEx,1,Rain,Summer,1,0,209.9,Perishable,1,7.08,90,2023-06
SHP01155,2023-07-28,Delhi,Kolkata,2174,Van,Road,Blue Dart,2,Storm,Summer,0,0,153.4,Medical,1,7.23,91,2023-07
SHP01156,2023-05-28,Delhi,Pune,1365,Truck,Road,Blue Dart,1,Storm,Spring,1,0,456.8,Electronics,1,8.25,100,2023-05
SHP01157,2023-08-17,Delhi,Chennai,2259,Train,Rail,Delhivery,5,Rain,Summer,0,0,46.5,Electronics,1,6.17,59,2023-08
SHP01158,2024-04-25,Kolkata,Chennai,1750,Ship,Sea,Ecom Express,4,Rain,Spring,0,0,449.8,Furniture,0,6.25,57,2024-04
SHP01159,2024-08-07,Ahmedabad,Chennai,575,Bike,Road,Ecom Express,5,Storm,Summer,0,0,98.5,Perishable,1,3.9,48,2024-08
SHP01160,2023-08-20,Mumbai,Bangalore,634,Van,Road,DTDC,1,Clear,Summer,1,0,125.7,Medical,1,4.13,62,2023-08
SHP01161,2024-11-08,Pune,Bangalore,1283,Bike,Road,Delhivery,4,Storm,Monsoon,0,1,73.0,Medical,1,6.27,72,2024-11
SHP01162,2023-09-01,Delhi,Ahmedabad,1627,Truck,Road,Blue Dart,2,Rain,Monsoon,0,1,81.4,Furniture,0,6.24,69,2023-09
SHP01163,2023-08-08,Pune,Chennai,97,Ship,Sea,FedEx,4,Fog,Summer,0,0,226.9,Furniture,0,3.21,36,2023-08
SHP01164,2024-05-14,Hyderabad,Ahmedabad,1194,Ship,Sea,Delhivery,3,Storm,Spring,0,0,386.1,Apparel,0,6.34,70,2024-05
SHP01165,2023-01-27,Pune,Hyderabad,445,Bike,Road,Blue Dart,5,Storm,Winter,0,1,482.4,Perishable,1,5.33,58,2023-01
SHP01166,2024-03-22,Kolkata,Chennai,505,Truck,Road,Delhivery,5,Storm,Spring,0,0,276.9,Electronics,1,5.32,58,2024-03
SHP01167,2023-12-29,Delhi,Bangalore,2117,Van,Road,Delhivery,4,Rain,Winter,0,1,263.0,Perishable,1,6.03,64,2023-12
SHP01168,2023-04-13,Hyderabad,Mumbai,242,Ship,Sea,Ecom Express,3,Rain,Spring,0,0,340.4,Medical,1,4.17,56,2023-04
SHP01169,2023-10-31,Delhi,Kolkata,976,Van,Road,Delhivery,5,Fog,Monsoon,0,1,195.2,Industrial,0,5.22,45,2023-10
SHP01170,2024-07-23,Kolkata,Pune,1966,Bike,Road,Blue Dart,2,Storm,Summer,0,0,334.2,Perishable,1,7.21,91,2024-07
SHP01171,2023-06-14,Ahmedabad,Pune,2482,Truck,Road,Delhivery,1,Fog,Summer,0,0,382.4,Perishable,1,7.97,98,2023-06
SHP01172,2023-10-10,Mumbai,Bangalore,1766,Train,Rail,Delhivery,5,Rain,Monsoon,0,1,70.6,Apparel,0,5.26,44,2023-10
SHP01173,2023-12-02,Kolkata,Ahmedabad,555,Ship,Sea,DTDC,2,Rain,Winter,1,1,5.9,Electronics,1,5.47,72,2023-12
SHP01174,2023-12-16,Bangalore,Delhi,1979,Van,Road,Blue Dart,4,Storm,Winter,1,1,437.7,Electronics,1,7.66,82,2023-12
SHP01175,2023-10-26,Ahmedabad,Pune,1612,Bike,Road,DTDC,1,Fog,Monsoon,0,1,112.7,Electronics,1,7.66,95,2023-10
SHP01176,2023-10-14,Mumbai,Ahmedabad,1535,Van,Road,DTDC,4,Fog,Monsoon,1,1,421.2,Medical,1,6.79,71,2023-10
SHP01177,2023-01-14,Hyderabad,Delhi,1179,Bike,Road,DTDC,5,Storm,Winter,1,1,51.0,Apparel,0,5.8,54,2023-01
SHP01178,2024-09-08,Pune,Delhi,2471,Train,Rail,DTDC,3,Clear,Monsoon,1,1,54.3,Medical,1,7.35,75,2024-09
SHP01179,2024-02-08,Pune,Ahmedabad,453,Ship,Sea,Delhivery,1,Clear,Winter,0,1,359.3,Electronics,1,4.23,63,2024-02
SHP01180,2024-08-03,Delhi,Bangalore,1937,Ship,Sea,DTDC,5,Clear,Summer,1,0,90.8,Medical,1,6.19,54,2024-08
SHP01181,2024-11-30,Kolkata,Bangalore,1397,Truck,Road,Blue Dart,3,Fog,Monsoon,1,1,172.4,Perishable,1,6.53,75,2024-11
SHP01182,2023-12-23,Pune,Ahmedabad,1379,Train,Rail,Delhivery,3,Rain,Winter,1,1,390.6,Perishable,1,6.45,73,2023-12
SHP01183,2023-11-10,Hyderabad,Ahmedabad,2097,Truck,Road,Ecom Express,3,Storm,Monsoon,0,1,51.1,Medical,1,8.75,96,2023-11
SHP01184,2024-03-24,Hyderabad,Bangalore,2086,Van,Road,FedEx,4,Rain,Spring,1,0,447.9,Perishable,1,6.3,66,2024-03
SHP01185,2024-07-27,Kolkata,Ahmedabad,740,Bike,Road,Delhivery,1,Clear,Summer,1,0,269.4,Apparel,0,3.53,50,2024-07
SHP01186,2023-12-29,Hyderabad,Kolkata,432,Truck,Road,FedEx,5,Fog,Winter,0,1,198.7,Apparel,0,3.62,33,2023-12
SHP01187,2023-02-11,Ahmedabad,Pune,474,Bike,Road,FedEx,5,Clear,Winter,1,1,123.3,Perishable,1,2.33,25,2023-02
SHP01188,2023-01-13,Chennai,Mumbai,2075,Van,Road,Delhivery,2,Rain,Winter,0,1,148.7,Electronics,1,7.09,84,2023-01
SHP01189,2024-08-12,Pune,Hyderabad,2029,Train,Rail,DTDC,4,Rain,Summer,0,0,444.4,Apparel,0,5.65,53,2024-08
SHP01190,2024-01-01,Hyderabad,Kolkata,1540,Bike,Road,FedEx,4,Storm,Winter,0,1,39.0,Medical,1,5.73,67,2024-01
SHP01191,2024-09-10,Hyderabad,Delhi,600,Bike,Road,Blue Dart,2,Rain,Monsoon,0,1,114.3,Furniture,0,4.44,56,2024-09
SHP01192,2024-03-24,Ahmedabad,Kolkata,2319,Van,Road,Ecom Express,4,Storm,Spring,1,0,248.8,Apparel,0,7.0,69,2024-03
SHP01193,2023-06-01,Hyderabad,Chennai,314,Van,Road,Ecom Express,1,Fog,Summer,0,0,32.4,Furniture,0,5.23,69,2023-06
SHP01194,2024-11-08,Pune,Mumbai,2383,Bike,Road,DTDC,1,Fog,Monsoon,0,1,226.3,Industrial,0,8.17,91,2024-11
SHP01195,2023-02-24,Delhi,Hyderabad,1297,Bike,Road,Delhivery,2,Fog,Winter,0,1,356.2,Furniture,0,5.1,62,2023-02
SHP01196,2023-07-03,Chennai,Hyderabad,340,Ship,Sea,Delhivery,1,Fog,Summer,0,0,418.0,Electronics,1,5.04,76,2023-07
SHP01197,2024-02-22,Pune,Ahmedabad,2077,Truck,Road,Blue Dart,3,Clear,Winter,0,1,191.0,Apparel,0,6.05,57,2024-02
SHP01198,2023-07-08,Ahmedabad,Delhi,442,Bike,Road,DTDC,3,Rain,Summer,1,0,130.6,Perishable,1,4.3,57,2023-07
SHP01199,2024-09-12,Kolkata,Delhi,978,Bike,Road,DTDC,1,Storm,Monsoon,0,1,30.9,Industrial,0,7.26,89,2024-09
SHP01200,2023-01-29,Pune,Bangalore,740,Truck,Road,Blue Dart,5,Clear,Winter,1,1,400.1,Industrial,0,3.19,23,2023-01
SHP01201,2023-08-12,Bangalore,Hyderabad,2357,Bike,Road,Delhivery,1,Rain,Summer,1,0,487.9,Electronics,1,8.23,98,2023-08
SHP01202,2024-09-29,Ahmedabad,Delhi,1582,Ship,Sea,Delhivery,2,Fog,Monsoon,1,1,19.9,Industrial,0,6.58,73,2024-09
SHP01203,2024-05-24,Bangalore,Delhi,542,Bike,Road,FedEx,3,Clear,Spring,0,0,97.0,Perishable,1,3.48,46,2024-05
SHP01204,2024-01-10,Hyderabad,Mumbai,1912,Ship,Sea,Blue Dart,4,Fog,Winter,0,1,71.1,Apparel,0,6.67,62,2024-01
SHP01205,2024-06-16,Mumbai,Ahmedabad,821,Train,Rail,Blue Dart,1,Storm,Summer,1,0,45.9,Medical,1,6.31,90,2024-06
SHP01206,2023-05-19,Kolkata,Bangalore,2405,Ship,Sea,Ecom Express,5,Fog,Spring,0,0,224.2,Perishable,1,7.49,70,2023-05
SHP01207,2024-05-18,Ahmedabad,Delhi,1249,Train,Rail,DTDC,4,Fog,Spring,1,0,52.6,Industrial,0,4.74,48,2024-05
SHP01208,2024-08-07,Kolkata,Hyderabad,2088,Bike,Road,Delhivery,1,Clear,Summer,0,0,271.6,Medical,1,5.92,76,2024-08
SHP01209,2023-12-27,Pune,Mumbai,1334,Truck,Road,Blue Dart,5,Clear,Winter,0,1,482.1,Electronics,1,4.27,40,2023-12
SHP01210,2023-04-12,Delhi,Bangalore,1826,Ship,Sea,Ecom Express,5,Rain,Spring,0,0,228.9,Perishable,1,5.26,52,2023-04
SHP01211,2024-01-26,Delhi,Mumbai,957,Bike,Road,DTDC,1,Rain,Winter,0,1,103.4,Medical,1,6.12,82,2024-01
SHP01212,2023-06-09,Pune,Delhi,1034,Bike,Road,Delhivery,2,Fog,Summer,0,0,71.3,Perishable,1,5.34,72,2023-06
SHP01213,2023-01-11,Pune,Hyderabad,1107,Train,Rail,Delhivery,5,Storm,Winter,0,1,208.2,Apparel,0,4.82,47,2023-01
SHP01214,2024-11-09,Ahmedabad,Mumbai,826,Train,Rail,DTDC,3,Clear,Monsoon,1,1,344.9,Electronics,1,4.92,56,2024-11
SHP01215,2023-09-20,Hyderabad,Mumbai,518,Truck,Road,Blue Dart,2,Fog,Monsoon,0,1,477.7,Medical,1,5.67,75,2023-09
SHP01216,2023-07-26,Pune,Ahmedabad,2246,Bike,Road,Blue Dart,3,Storm,Summer,0,0,475.1,Industrial,0,6.94,75,2023-07
SHP01217,2023-08-23,Mumbai,Delhi,2089,Van,Road,DTDC,2,Clear,Summer,0,0,19.5,Apparel,0,6.06,63,2023-08
SHP01218,2023-02-12,Ahmedabad,Kolkata,326,Van,Road,DTDC,4,Storm,Winter,1,1,331.6,Industrial,0,5.85,60,2023-02
SHP01219,2023-09-14,Bangalore,Chennai,824,Van,Road,Ecom Express,3,Clear,Monsoon,0,1,461.0,Furniture,0,3.04,34,2023-09
SHP01220,2024-10-04,Chennai,Mumbai,281,Train,Rail,FedEx,4,Rain,Monsoon,0,1,97.6,Medical,1,3.75,47,2024-10
SHP01221,2024-07-14,Bangalore,Mumbai,1847,Truck,Road,Delhivery,4,Clear,Summer,1,0,482.1,Electronics,1,5.09,52,2024-07
SHP01222,2023-04-17,Delhi,Bangalore,2171,Ship,Sea,FedEx,1,Rain,Spring,0,0,342.3,Electronics,1,7.39,92,2023-04
SHP01223,2024-10-05,Chennai,Ahmedabad,1611,Truck,Road,DTDC,5,Clear,Monsoon,1,1,18.1,Industrial,0,5.42,40,2024-10
SHP01224,2023-09-01,Ahmedabad,Hyderabad,2001,Ship,Sea,Ecom Express,4,Storm,Monsoon,0,1,341.6,Industrial,0,8.42,80,2023-09
SHP01225,2023-05-28,Hyderabad,Mumbai,1074,Bike,Road,Delhivery,4,Fog,Spring,1,0,143.8,Medical,1,5.51,61,2023-05
SHP01226,2024-04-15,Bangalore,Delhi,1103,Van,Road,DTDC,3,Clear,Spring,0,0,205.5,Industrial,0,4.6,46,2024-04
SHP01227,2024-04-16,Pune,Chennai,979,Train,Rail,Delhivery,2,Storm,Spring,0,0,366.9,Apparel,0,6.53,77,2024-04
SHP01228,2023-07-15,Chennai,Mumbai,1433,Bike,Road,Ecom Express,4,Rain,Summer,1,0,284.4,Medical,1,4.98,56,2023-07
SHP01229,2023-05-25,Chennai,Kolkata,1538,Train,Rail,FedEx,5,Fog,Spring,0,0,235.4,Industrial,0,4.09,37,2023-05
SHP01230,2024-03-18,Pune,Kolkata,1738,Truck,Road,FedEx,2,Rain,Spring,0,0,90.6,Apparel,0,5.57,64,2024-03
SHP01231,2023-07-22,Pune,Kolkata,147,Van,Road,FedEx,4,Rain,Summer,1,0,75.8,Furniture,0,1.98,25,2023-07
SHP01232,2023-01-09,Mumbai,Delhi,584,Train,Rail,Blue Dart,3,Clear,Winter,0,1,460.1,Electronics,1,3.59,46,2023-01
SHP01233,2023-03-09,Chennai,Bangalore,1407,Truck,Road,Delhivery,3,Storm,Spring,0,0,181.8,Furniture,0,5.87,67,2023-03
SHP01234,2023-06-17,Bangalore,Mumbai,1995,Bike,Road,FedEx,2,Storm,Summer,1,0,207.9,Industrial,0,6.82,80,2023-06
SHP01235,2023-05-31,Mumbai,Pune,1728,Van,Road,FedEx,5,Fog,Spring,0,0,454.6,Electronics,1,5.09,52,2023-05
SHP01236,2024-08-21,Hyderabad,Chennai,1610,Train,Rail,Delhivery,4,Fog,Summer,0,0,286.2,Apparel,0,5.03,50,2024-08
SHP01237,2023-07-01,Hyderabad,Delhi,131,Train,Rail,FedEx,5,Storm,Summer,1,0,67.9,Furniture,0,3.19,34,2023-07
SHP01238,2024-09-28,Ahmedabad,Delhi,504,Van,Road,Blue Dart,3,Storm,Monsoon,1,1,445.6,Apparel,0,4.51,56,2024-09
SHP01239,2023-11-23,Delhi,Kolkata,742,Bike,Road,Ecom Express,3,Rain,Monsoon,0,1,453.0,Electronics,1,4.28,57,2023-11
SHP01240,2023-03-24,Ahmedabad,Hyderabad,1127,Train,Rail,Blue Dart,4,Storm,Spring,0,0,166.8,Electronics,1,4.85,61,2023-03
SHP01241,2024-01-25,Chennai,Kolkata,585,Ship,Sea,FedEx,1,Clear,Winter,0,1,194.5,Medical,1,4.59,66,2024-01
SHP01242,2023-09-25,Bangalore,Chennai,1424,Bike,Road,DTDC,5,Fog,Monsoon,0,1,276.4,Apparel,0,4.48,40,2023-09
SHP01243,2023-05-12,Mumbai,Delhi,1203,Bike,Road,Blue Dart,1,Fog,Spring,0,0,403.2,Electronics,1,5.52,79,2023-05
SHP01244,2023-01-14,Delhi,Pune,316,Van,Road,Blue Dart,5,Rain,Winter,1,1,368.4,Furniture,0,3.6,32,2023-01
SHP01245,2023-05-23,Mumbai,Delhi,338,Van,Road,FedEx,5,Fog,Spring,0,0,100.2,Medical,1,3.41,40,2023-05
SHP01246,2023-11-25,Mumbai,Kolkata,425,Truck,Road,Delhivery,4,Rain,Monsoon,1,1,312.9,Perishable,1,4.54,53,2023-11
SHP01247,2023-07-09,Delhi,Kolkata,1999,Van,Road,DTDC,4,Rain,Summer,1,0,254.0,Electronics,1,6.21,65,2023-07
SHP01248,2023-11-26,Chennai,Mumbai,639,Ship,Sea,Blue Dart,5,Rain,Monsoon,1,1,378.3,Perishable,1,4.95,50,2023-11
SHP01249,2024-03-12,Kolkata,Mumbai,715,Train,Rail,Ecom Express,5,Storm,Spring,0,0,125.8,Furniture,0,4.73,46,2024-03
SHP01250,2023-03-03,Ahmedabad,Bangalore,1080,Bike,Road,Blue Dart,2,Clear,Spring,0,0,310.1,Apparel,0,3.1,41,2023-03
SHP01251,2023-09-26,Mumbai,Hyderabad,377,Train,Rail,FedEx,1,Clear,Monsoon,0,1,363.7,Furniture,0,2.6,43,2023-09
SHP01252,2024-08-24,Chennai,Mumbai,2017,Bike,Road,DTDC,4,Storm,Summer,1,0,85.7,Medical,1,7.32,79,2024-08
SHP01253,2024-04-20,Ahmedabad,Pune,1495,Train,Rail,FedEx,4,Fog,Spring,1,0,226.4,Perishable,1,5.41,61,2024-04
SHP01254,2024-03-20,Hyderabad,Delhi,150,Van,Road,Delhivery,3,Fog,Spring,0,0,395.8,Medical,1,3.67,54,2024-03
SHP01255,2024-04-28,Delhi,Kolkata,757,Van,Road,Delhivery,5,Rain,Spring,1,0,75.4,Furniture,0,3.83,33,2024-04
SHP01256,2024-05-26,Ahmedabad,Kolkata,698,Bike,Road,Delhivery,5,Storm,Spring,1,0,216.7,Perishable,1,5.25,58,2024-05
SHP01257,2023-10-24,Ahmedabad,Kolkata,2046,Truck,Road,Blue Dart,3,Clear,Monsoon,0,1,71.2,Industrial,0,6.09,57,2023-10
SHP01258,2024-09-25,Kolkata,Pune,1755,Train,Rail,Delhivery,1,Storm,Monsoon,0,1,214.8,Electronics,1,7.75,100,2024-09
SHP01259,2024-04-29,Hyderabad,Kolkata,580,Ship,Sea,FedEx,3,Storm,Spring,0,0,32.0,Apparel,0,5.13,61,2024-04
SHP01260,2023-07-19,Hyderabad,Pune,1386,Van,Road,FedEx,3,Fog,Summer,0,0,451.0,Furniture,0,5.09,56,2023-07
SHP01261,2023-11-17,Ahmedabad,Delhi,2394,Van,Road,Delhivery,5,Rain,Monsoon,0,1,255.7,Electronics,1,6.6,62,2023-11
SHP01262,2024-02-03,Mumbai,Kolkata,1367,Truck,Road,DTDC,5,Fog,Winter,1,1,388.8,Furniture,0,5.79,49,2024-02
SHP01263,2023-12-31,Delhi,Chennai,636,Bike,Road,Delhivery,1,Fog,Winter,1,1,412.5,Apparel,0,4.77,66,2023-12
SHP01264,2023-03-04,Kolkata,Pune,1360,Train,Rail,Delhivery,3,Rain,Spring,1,0,367.9,Perishable,1,5.18,63,2023-03
SHP01265,2023-09-25,Delhi,Chennai,2194,Ship,Sea,DTDC,3,Rain,Monsoon,0,1,102.5,Furniture,0,8.26,78,2023-09
